SMILES,LipinskiFailures,ALogp2,AMR,nAtomLC,nAtomP,nAtomLAC,nAtom,nAromBond,nHBDon,ALogP,naAromAtom,nB,MLogP,nRotB,XLogP
InChI%3D1S%2FC16H18N2O5S%2Fc1-16%282%2912%2815%2821%2922%2918-13%2820%2911%2814%2818%2924-16%2917-10%2819%298-23-9-6-4-3-5-7-9%2Fh3-7%2C11-12%2C14H%2C8H2%2C1-2H3%2C%28H%2C17%2C19%29%28H%2C21%2C22%29%2Fq-1%2Ft11-%2C12-%2C14%2B%2Fm0%2Fs1,0.0,0.394258409738541,89.6020965576172,5.0,7.0,2.0,43.0,6.0,,0.627900004386902,6.0,26.0,2.33999991416931,5.0,0.685000002384186
InChI%3D1S%2FC12H19NO2%2Fc1-3-4-5-6-8-13-9-7-11%2814%2912%2815%2910%2813%292%2Fh7%2C9%2C15H%2C3-6%2C8H2%2C1-2H3,0.0,2.56704473495483,56.9707984924316,6.0,8.0,6.0,34.0,0.0,,-1.60220003128052,0.0,15.0,2.45000004768372,5.0,3.80900001525879
InChI%3D1S%2FC15H13NO3%2Fc17-14%2810-4-2-1-3-5-10%2913-7-6-12-11%2815%2818%2919%298-9-16%2812%2913%2Fh1-7%2C11H%2C8-9H2%2C%28H%2C18%2C19%29%2Ft11-%2Fm1%2Fs1,0.0,2.01129126548767,72.1449966430664,8.0,10.0,0.0,29.0,6.0,,1.41820001602173,6.0,20.0,1.35000002384186,5.0,-0.136999994516373
InChI%3D1S%2FC7H8ClN3O4S2%2Fc8-4-1-5-7%282-6%284%2916%289%2C12%2913%2917%2814%2C15%2911-3-10-5%2Fh1-2%2C10-11H%2C3H2%2C%28H2%2C9%2C12%2C13%29,0.0,3.32734084129333,62.086799621582,6.0,10.0,0.0,24.0,6.0,,1.82410001754761,6.0,14.0,1.89999997615814,2.0,2.31599998474121
InChI%3D1S%2FC15H15ClN2S%2Fc16-11-6-7-15-13%2810-11%2918%289-3-8-17%2912-4-1-2-5-14%2812%2919-15%2Fh1-2%2C4-7%2C10H%2C3%2C8-9%2C17H2,0.0,,,4.0,13.0,3.0,34.0,12.0,,,12.0,21.0,2.67000007629395,3.0,3.82800006866455
InChI%3D1S%2FC25H28N4O2S%2Fc1-29%282%2916-22-9-10-23%2831-22%2917-32-12-11-26-25-27-15-21%2824%2830%2928-25%2914-18-7-8-19-5-3-4-6-20%2819%2913-18%2Fh3-10%2C13%2C15H%2C11-12%2C14%2C16-17H2%2C1-2H3%2C%28H2%2C26%2C27%2C28%2C30%29,0.0,,,4.0,8.0,2.0,32.0,0.0,,0.751999974250793,0.0,15.0,1.78999996185303,3.0,2.24799990653992
InChI%3D1S%2FC11H18N2O2S%2Fc1-4-6-7%283%2911%285-2%298%2814%2912-10%2816%2913-9%2811%2915%2Fh7H%2C4-6H2%2C1-3H3%2C%28H2%2C12%2C13%2C14%2C15%2C16%29%2Ft7-%2Fm1%2Fs1,0.0,0.00521284015849233,64.2546997070312,8.0,9.0,2.0,38.0,6.0,2.0,-0.0722000002861023,6.0,18.0,2.55999994277954,7.0,2.22199988365173
InChI%3D1S%2FC13H19NO4S%2Fc1-3-9-14%2810-4-2%2919%2817%2C18%2912-7-5-11%286-8-12%2913%2815%2916%2Fh5-8H%2C3-4%2C9-10H2%2C1-2H3%2C%28H%2C15%2C16%29,0.0,0.749090254306793,74.4692993164062,8.0,9.0,4.0,27.0,6.0,,3.22259998321533,6.0,16.0,2.33999991416931,2.0,2.78099989891052
InChI%3D1S%2FC19H28O2%2Fc1-18-9-7-13%2820%2911-12%2818%293-4-14-15-5-6-17%2821%2919%2815%2C2%2910-8-16%2814%2918%2Fh11%2C14-17%2C21H%2C3-10H2%2C1-2H3%2Ft14-%2C15-%2C16-%2C17-%2C18-%2C19-%2Fm0%2Fs1,0.0,1.07060408592224,22.7868003845215,5.0,0.0,0.0,17.0,0.0,1.0,-1.03470003604889,0.0,4.0,1.78999996185303,0.0,-0.128000006079674
InChI%3D1S%2FC6H7N3O%2Fc7-9-6%2810%295-1-3-8-4-2-5%2Fh1-4H%2C7H2%2C%28H%2C9%2C10%29,0.0,2.91487336158752,38.8917999267578,4.0,10.0,0.0,17.0,6.0,,-1.70729994773865,6.0,10.0,1.67999994754791,2.0,-1.71599996089935
InChI%3D1S%2FC9H16O4%2Fc10-8%2811%296-4-2-1-3-5-7-9%2812%2913%2Fh1-7H2%2C%28H%2C10%2C11%29%28H%2C12%2C13%29,0.0,,,13.0,3.0,9.0,29.0,0.0,2.0,,0.0,12.0,2.00999999046326,8.0,1.71300005912781
InChI%3D1S%2FC18H25N3OS%2Fc1-2-10-21%2811-3-1%2915-16-6-4-7-17%2814-16%2922-12-5-8-19-18-20-9-13-23-18%2Fh4%2C6-7%2C9%2C13-14H%2C1-3%2C5%2C8%2C10-12%2C15H2%2C%28H%2C19%2C20%29,0.0,1.96252083778381,64.8329010009766,5.0,7.0,3.0,48.0,6.0,,-1.40090000629425,6.0,25.0,2.89000010490417,7.0,3.95199990272522
InChI%3D1S%2FC23H36O7%2Fc1-4-13%282%2923%2829%2930-20-11-17%2825%299-15-6-5-14%283%2919%2822%2815%2920%298-7-16%2824%2910-18%2826%2912-21%2827%2928%2Fh5-6%2C9%2C13-14%2C16-20%2C22%2C24-26H%2C4%2C7-8%2C10-12H2%2C1-3H3%2C%28H%2C27%2C28%29%2Ft13-%2C14-%2C16%2B%2C17-%2C18%2B%2C19-%2C20-%2C22-%2Fm0%2Fs1,0.0,3.59443688392639,105.024696350098,4.0,11.0,0.0,40.0,6.0,4.0,0.523899972438812,6.0,26.0,2.11999988555908,5.0,1.64499998092651
InChI%3D1S%2FC16H14O3%2Fc1-11%2816%2818%2919%2913-8-5-9-14%2810-13%2915%2817%2912-6-3-2-4-7-12%2Fh2-11H%2C1H3%2C%28H%2C18%2C19%29%2Ft11-%2Fm0%2Fs1,0.0,,,5.0,14.0,3.0,33.0,12.0,,,12.0,20.0,2.89000010490417,4.0,4.98799991607666
InChI%3D1S%2FC22H26F3N3OS%2Fc23-22%2824%2C25%2917-6-7-21-19%2816-17%2928%2818-4-1-2-5-20%2818%2930-21%299-3-8-26-10-12-27%2813-11-26%2914-15-29%2Fh1-2%2C4-7%2C16%2C29H%2C3%2C8-15H2,0.0,1.15089988708496,66.0959014892578,3.0,13.0,3.0,56.0,12.0,,1.07280004024506,12.0,33.0,3.0,7.0,4.40899991989136
InChI%3D1S%2FC3H6%2Fc1-2-3-1%2Fh1-3H2,0.0,0.746496021747589,8.73480033874512,0.0,0.0,0.0,9.0,0.0,0.0,-0.864000022411346,0.0,3.0,1.78999996185303,0.0,1.70700001716614
InChI%3D1S%2FC10H24N2O2%2Fc1-3-9%287-13%2911-5-6-12-10%284-2%298-14%2Fh9-14H%2C3-8H2%2C1-2H3%2Ft9-%2C10-%2Fm1%2Fs1,0.0,5.24043655395508,54.9944000244141,7.0,14.0,0.0,29.0,6.0,4.0,-2.28920006752014,6.0,17.0,1.57000005245209,5.0,-0.34400001168251
InChI%3D1S%2FC15H11ClN2O2%2Fc16-10-6-7-12-11%288-10%2913%289-4-2-1-3-5-9%2918-15%2820%2914%2819%2917-12%2Fh1-8%2C15%2C20H%2C%28H%2C17%2C19%29%2Ft15-%2Fm1%2Fs1,0.0,3.34012174606323,84.3552017211914,5.0,7.0,2.0,18.0,6.0,,1.60689997673035,6.0,14.0,1.46000003814697,3.0,1.47000002861023
InChI%3D1S%2FC18H13ClFN3O%2Fc19-11-5-6-16-14%287-11%2918%2813-3-1-2-4-15%2813%2920%2922-9-12-8-21-17%2810-24%2923%2812%2916%2Fh1-8%2C24H%2C9-10H2,0.0,0.830285429954529,84.6510009765625,6.0,16.0,0.0,35.0,6.0,,0.911199986934662,6.0,22.0,2.00999999046326,3.0,1.32500004768372
InChI%3D1S%2FC13H22N4O3S%2Fc1-14-13%289-17%2818%2919%2915-6-7-21-10-12-5-4-11%2820-12%298-16%282%293%2Fh4-5%2C9%2C14-15H%2C6-8%2C10H2%2C1-3H3%2Fq%2B1%2Fb13-9%2B,0.0,3.65039229393005,97.8239974975586,2.0,20.0,0.0,35.0,18.0,,1.91059994697571,18.0,22.0,3.22000002861023,3.0,1.97699999809265
InChI%3D1S%2FC21H26N2OS2%2Fc1-22-13-6-5-7-16%2822%2912-14-23-18-8-3-4-9-20%2818%2925-21-11-10-17%2826%282%2924%2915-19%2821%2923%2Fh3-4%2C8-11%2C15-16H%2C5-7%2C12-14H2%2C1-2H3%2Ft16-%2C26%3F%2Fm0%2Fs1,0.0,,,2.0,11.0,0.0,17.0,6.0,,,6.0,11.0,1.57000005245209,1.0,
InChI%3D1S%2FC22H28N2O2%2Fc25-22%2820-10-3-1-4-11-20%2923-13-8-16-26-21-12-7-9-19%2817-21%2918-24-14-5-2-6-15-24%2Fh1%2C3-4%2C7%2C9-12%2C17H%2C2%2C5-6%2C8%2C13-16%2C18H2%2C%28H%2C23%2C25%29,0.0,,,7.0,9.0,3.0,54.0,12.0,,0.428099989891052,12.0,28.0,3.44000005722046,8.0,2.96399998664856
InChI%3D1S%2FC17H20FN3O3%2Fc1-3-20-10-12%2817%2823%2924%2916%2822%2911-8-13%2818%2915%289-14%2811%2920%2921-6-4-19%282%295-7-21%2Fh8-10H%2C3-7H2%2C1-2H3%2C%28H%2C23%2C24%29,0.0,3.83885645866394,53.9329986572266,7.0,4.0,4.0,39.0,0.0,,-1.95930004119873,0.0,16.0,2.33999991416931,6.0,1.81400001049042
InChI%3D1S%2FC20H22Cl2N2O3%2Fc21-16-2-1-13%289-17%2816%2922%2910-20%2826%2924-7-4-19-15%285-8-27-19%2918%2824%2912-23-6-3-14%2825%2911-23%2Fh1-2%2C5%2C8-9%2C14%2C18%2C25H%2C3-4%2C6-7%2C10-12H2%2Ft14-%2C18-%2Fm1%2Fs1,0.0,0.117648996412754,,3.0,6.0,2.0,49.0,11.0,,-0.342999994754791,6.0,30.0,2.89000010490417,5.0,2.23399996757507
InChI%3D1S%2FC17H21NO%2Fc1-18%282%2913-14-19-17%2815-9-5-3-6-10-15%2916-11-7-4-8-12-16%2Fh3-12%2C17H%2C13-14H2%2C1-2H3,1.0,,,7.0,6.0,2.0,40.0,12.0,,,12.0,20.0,3.10999989509583,6.0,5.72599983215332
InChI%3D1S%2FC10H15NO2%2Fc1-3-4-6-11-7-5-9%2812%2910%2813%298%2811%292%2Fh5%2C7%2C13H%2C3-4%2C6H2%2C1-2H3,0.0,6.57358312606812,93.1490020751953,5.0,12.0,3.0,44.0,6.0,,2.56389999389648,6.0,22.0,2.67000007629395,3.0,2.43300008773804
InChI%3D1S%2FC16H19N3O4S%2Fc1-8-7-24-15-11%2814%2821%2919%2815%2912%288%2916%2822%2923%2918-13%2820%2910%2817%299-5-3-2-4-6-9%2Fh2-3%2C6%2C10-11%2C15H%2C4-5%2C7%2C17H2%2C1H3%2C%28H%2C18%2C20%29%28H%2C22%2C23%29%2Ft10-%2C11-%2C15-%2Fm0%2Fs1,0.0,0.0930860117077827,92.6535034179688,5.0,8.0,2.0,43.0,0.0,3.0,0.305099993944168,0.0,26.0,2.33999991416931,4.0,-2.71099996566772
InChI%3D1S%2FC9H11N3%2Fc10-5-4-8-7-12-6-2-1-3-9%2812%2911-8%2Fh1-3%2C6-7H%2C4-5%2C10H2,0.0,1.02637159824371,14.7439002990723,3.0,9.0,2.0,23.0,10.0,,-1.01310002803802,9.0,13.0,2.11999988555908,2.0,1.22099995613098
InChI%3D1S%2FC16H17ClN2S%2Fc1-18-9-4-10-19-13-5-2-3-6-15%2813%2920-16-8-7-12%2817%2911-14%2816%2919%2Fh2-3%2C5-8%2C11%2C18H%2C4%2C9-10H2%2C1H3,0.0,0.585531055927277,37.6398010253906,5.0,13.0,3.0,37.0,12.0,,0.765200018882751,12.0,22.0,2.77999997138977,4.0,4.21799993515015
InChI%3D1S%2FC21H24BrN5O%2Fc1-14-9-18%2822%2913-25-19%2814%295-3-4-8-23-21-26-12-17%2820%2828%2927-21%2910-16-7-6-15%282%2924-11-16%2Fh6-7%2C9%2C11-13H%2C3-5%2C8%2C10H2%2C1-2H3%2C%28H2%2C23%2C26%2C27%2C28%29,0.0,5.20843696594238,55.1688003540039,7.0,6.0,3.0,25.0,6.0,,2.28220009803772,6.0,13.0,2.45000004768372,4.0,1.80599999427795
InChI%3D1S%2FC19H21NO2%2Fc1-13-6-5-7-14-16-12-20%282%2911-10-19%2816%2C21%2915-8-3-4-9-17%2815%2922-18%2813%2914%2Fh3-9%2C16%2C21H%2C10-12H2%2C1-2H3%2Ft16-%2C19%2B%2Fm1%2Fs1,0.0,0.50794130563736,,0.0,13.0,0.0,43.0,17.0,,-0.712700009346008,12.0,25.0,3.22000002861023,0.0,3.94099998474121
InChI%3D1S%2FC13H12Cl2O4%2Fc1-3-7%282%2913%2818%298-4-5-9%2812%2815%2911%288%2914%2919-6-10%2816%2917%2Fh4-5H%2C2-3%2C6H2%2C1H3%2C%28H%2C16%2C17%29,0.0,,,6.0,11.0,4.0,31.0,6.0,1.0,,6.0,19.0,2.23000001907349,6.0,2.36199998855591
InChI%3D1S%2FC15H15N2O6S2%2Fc1-15%282%299%2814%2822%2923%2917-11%2819%298%2812%2817%2925-15%2916-10%2818%297%2813%2820%2921%296-3-4-24-5-6%2Fh3-5%2C7-8%2C12H%2C1-2H3%2C%28H%2C16%2C18%29%28H%2C20%2C21%29%28H%2C22%2C23%29%2Fq-1%2Ft7-%2C8%2B%2C12-%2Fm1%2Fs1,0.0,3.32734084129333,62.086799621582,6.0,10.0,0.0,24.0,6.0,,1.82410001754761,6.0,14.0,1.89999997615814,2.0,2.31599998474121
InChI%3D1S%2FC11H13N3O3S%2Fc1-7-8%282%2913-17-11%287%2914-18%2815%2C16%2910-5-3-9%2812%294-6-10%2Fh3-6%2C14H%2C12H2%2C1-2H3,0.0,2.20403718948364,70.9033966064453,4.0,11.0,0.0,35.0,6.0,,-1.48459994792938,6.0,19.0,1.89999997615814,3.0,0.190999999642372
InChI%3D1S%2FC27H22Cl2N4%2Fc1-17%282%2930-24-16-27-25%2815-23%2824%2931-20-11-7-18%2828%298-12-20%2932-22-5-3-4-6-26%2822%2933%2827%2921-13-9-19%2829%2910-14-21%2Fh3-17%2C31H%2C1-2H3,0.0,1.84334933757782,52.703498840332,2.0,9.0,0.0,15.0,6.0,,1.35769999027252,6.0,11.0,1.78999996185303,1.0,2.28399991989136
InChI%3D1S%2FC17H13ClN4%2Fc1-11-20-21-16-10-19-17%2812-5-3-2-4-6-12%2914-9-13%2818%297-8-15%2814%2922%2811%2916%2Fh2-9H%2C10H2%2C1H3,0.0,,,0.0,13.0,0.0,32.0,12.0,,,12.0,19.0,2.67000007629395,3.0,1.06400001049042
InChI%3D1S%2FC14H20N2O2%2Fc1-10%282%2916-8-11%2817%299-18-14-5-3-4-13-12%2814%296-7-15-13%2Fh3-7%2C10-11%2C15-17H%2C8-9H2%2C1-2H3%2Ft11-%2Fm1%2Fs1,0.0,10.9514665603638,131.053497314453,10.0,13.0,4.0,56.0,18.0,,3.3092999458313,18.0,35.0,3.54999995231628,10.0,3.71700000762939
InChI%3D1S%2FC16H24N2O2%2Fc1-3-8-18%289-4-2%2910-7-12-5-6-14%2819%2916-13%2812%2911-15%2820%2917-16%2Fh5-6%2C19H%2C3-4%2C7-11H2%2C1-2H3%2C%28H%2C17%2C20%29,0.0,0.458193600177765,54.6972007751465,9.0,10.0,3.0,44.0,6.0,,-0.676900029182434,6.0,21.0,2.77999997138977,7.0,2.43700003623962
InChI%3D1S%2FC8H10N2S%2Fc1-2-7-5-6%288%289%2911%293-4-10-7%2Fh3-5H%2C2H2%2C1H3%2C%28H2%2C9%2C11%29,0.0,0.00695555983111262,50.5564002990723,2.0,8.0,2.0,21.0,6.0,,0.0834000036120415,6.0,11.0,2.00999999046326,2.0,0.745999991893768
InChI%3D1S%2FC20H26F3N3O3%2Fc1-14%2827%2925-8-9-26%2817%2812-25%2911-24-7-6-18%2828%2913-24%2919%2829%2910-15-2-4-16%285-3-15%2920%2821%2C22%2923%2Fh2-5%2C17-18%2C28H%2C6-13H2%2C1H3%2Ft17-%2C18%2B%2Fm0%2Fs1,0.0,0.103555239737034,45.7897987365723,4.0,10.0,2.0,20.0,6.0,,0.321799993515015,6.0,11.0,2.00999999046326,1.0,0.61599999666214
InChI%3D1S%2FC20H22Cl2N2OS%2Fc21-16-4-3-14%2811-17%2816%2922%2912-19%2825%2924-9-5-15-6-10-26-20%2815%2918%2824%2913-23-7-1-2-8-23%2Fh3-4%2C6%2C10-11%2C18H%2C1-2%2C5%2C7-9%2C12-13H2%2Ft18-%2Fm1%2Fs1,0.0,,,3.0,6.0,2.0,48.0,11.0,,,11.0,29.0,3.0,5.0,3.98000001907349
InChI%3D1S%2FC17H17NO2%2Fc1-18-8-7-10-3-2-4-12-15%2810%2913%2818%299-11-5-6-14%2819%2917%2820%2916%2811%2912%2Fh2-6%2C13%2C19-20H%2C7-9H2%2C1H3%2Ft13-%2Fm0%2Fs1,0.0,0.276570796966553,31.1511993408203,0.0,14.0,0.0,37.0,12.0,,-0.52590000629425,12.0,23.0,3.0,0.0,3.1489999294281
InChI%3D1S%2FC9H11NO4%2Fc10-6%289%2813%2914%293-5-1-2-7%2811%298%2812%294-5%2Fh1-2%2C4%2C6%2C11-12H%2C3%2C10H2%2C%28H%2C13%2C14%29%2Ft6-%2Fm0%2Fs1,0.0,4.02002477645874,24.7588005065918,6.0,8.0,3.0,25.0,6.0,,-2.00500011444092,6.0,14.0,1.89999997615814,3.0,-2.11100006103516
InChI%3D1S%2FC20H23N7O7%2Fc21-20-25-16-15%2818%2832%2926-20%2927%289-28%2912%288-23-16%297-22-11-3-1-10%282-4-11%2917%2831%2924-13%2819%2833%2934%295-6-14%2829%2930%2Fh1-4%2C9%2C12-13%2C22H%2C5-8H2%2C%28H%2C24%2C31%29%28H%2C29%2C30%29%28H%2C33%2C34%29%28H4%2C21%2C23%2C25%2C26%2C32%29%2Fp-2%2Ft12-%2C13%2B%2Fm1%2Fs1,0.0,,,0.0,1.0,0.0,27.0,0.0,,1.66620004177094,0.0,13.0,2.33999991416931,0.0,2.53099989891052
InChI%3D1S%2FC10H12N5S%2Fc11-7-3-1-2-6%284-7%298-5-16-10%2814-8%2915-9%2812%2913%2Fh1-5%2C15H%2C11-13H2,0.0,0.643364429473877,71.7870025634766,4.0,10.0,0.0,31.0,6.0,,-0.802100002765656,6.0,17.0,1.89999997615814,3.0,-0.528999984264374
InChI%3D1S%2FC13H16N8S%2Fc1-17-12%2818-7-14%2919-9-4-2-3-8%285-9%2910-6-22-13%2820-10%2921-11%2815%2916%2Fh2-6%2C17-19%2C21H%2C15-16H2%2C1H3,0.0,1.47428166866302,96.7192001342773,0.0,12.0,0.0,37.0,12.0,,1.21420001983643,12.0,28.0,2.89000010490417,2.0,1.52499997615814
InChI%3D1S%2FC19H24N2%2Fc1-20%282%2914-7-15-21-18-10-5-3-8-16%2818%2912-13-17-9-4-6-11-19%2817%2921%2Fh3-6%2C8-11H%2C7%2C12-15H2%2C1-2H3,0.0,,,2.0,9.0,0.0,14.0,6.0,,1.58480000495911,6.0,11.0,1.78999996185303,0.0,1.88199996948242
InChI%3D1S%2FC21H26N2O2%2Fc1-24-18-12-16-9-11-25-21%2816%2917%2813-18%2914-23-19-8-5-10-22-20%2819%2915-6-3-2-4-7-15%2Fh2-4%2C6-7%2C12-13%2C19-20%2C22-23H%2C5%2C8-11%2C14H2%2C1H3%2Ft19%3F%2C20-%2Fm0%2Fs1,0.0,,,2.0,8.0,0.0,51.0,12.0,,,12.0,28.0,3.32999992370605,5.0,4.15000009536743
InChI%3D1S%2FC34H32N4O3%2Fc1-2-28%2824-13-5-3-6-14-24%2938-34%2840%2931-27-18-9-10-19-29%2827%2937-32%2825-15-7-4-8-16-25%2933%2831%2941-22-21-36-30%2839%2923-26-17-11-12-20-35-26%2Fh3-20%2C28H%2C2%2C21-23H2%2C1H3%2C%28H%2C36%2C39%29%28H%2C38%2C40%29%2Ft28-%2Fm0%2Fs1,2.0,,,7.0,20.0,3.0,73.0,29.0,,-0.882700026035309,28.0,45.0,4.42999982833862,11.0,9.8149995803833
InChI%3D1S%2FC30H33N3O2%2Fc1-4-25%2822-14-7-5-8-15-22%2932-30%2834%2927-24-18-11-12-19-26%2824%2931-28%2823-16-9-6-10-17-23%2929%2827%2935-21-13-20-33%282%293%2Fh5-12%2C14-19%2C25H%2C4%2C13%2C20-21H2%2C1-3H3%2C%28H%2C32%2C34%29%2Ft25-%2Fm0%2Fs1,0.0,4.90401029586792,152.401794433594,7.0,20.0,3.0,68.0,23.0,,2.21449995040894,22.0,38.0,4.21000003814697,10.0,4.00699996948242
InChI%3D1S%2FC21H25ClN2O3%2Fc22-19-8-6-18%287-9-19%2921%2817-4-2-1-3-5-17%2924-12-10-23%2811-13-24%2914-15-27-16-20%2825%2926%2Fh1-9%2C21H%2C10-16H2%2C%28H%2C25%2C26%29%2Ft21-%2Fm1%2Fs1,0.0,,,7.0,6.0,2.0,52.0,12.0,,,12.0,29.0,3.10999989509583,8.0,4.21400022506714
InChI%3D1S%2FC17H16ClN5O4%2Fc1-17%2826%2C7-24%2916-20-14%2821-27-16%2913-11-6-22%282%2915%2825%2912-9%2818%294-3-5-10%2812%2923%2811%298-19-13%2Fh3-5%2C8%2C24%2C26H%2C6-7H2%2C1-2H3%2Ft17-%2Fm1%2Fs1,0.0,,,7.0,14.0,3.0,36.0,12.0,,,12.0,23.0,2.55999994277954,6.0,3.36400008201599
InChI%3D1S%2FC18H26Cl2N2O%2Fc1-13%282%2917%2812-22-8-4-5-9-22%2921%283%2918%2823%2911-14-6-7-15%2819%2916%2820%2910-14%2Fh6-7%2C10%2C13%2C17H%2C4-5%2C8-9%2C11-12H2%2C1-3H3%2Ft17-%2Fm0%2Fs1,0.0,,,4.0,15.0,,26.0,6.0,,,6.0,17.0,1.78999996185303,5.0,
InChI%3D1S%2FC6H10N6O%2Fc1-12%282%2911-10-6-4%285%287%2913%298-3-9-6%2Fh3H%2C1-2H3%2C%28H2%2C7%2C13%29%28H%2C8%2C9%29%2Fb11-10-,0.0,2.56672430038452,45.986198425293,0.0,3.0,0.0,19.0,0.0,3.0,1.60210001468658,0.0,9.0,1.57000005245209,0.0,0.778999984264374
InChI%3D1S%2FC20H22Cl2N2OS%2Fc21-16-4-3-14%2811-17%2816%2922%2912-20%2825%2924-9-5-19-15%286-10-26-19%2918%2824%2913-23-7-1-2-8-23%2Fh3-4%2C6%2C10-11%2C18H%2C1-2%2C5%2C7-9%2C12-13H2%2Ft18-%2Fm1%2Fs1,0.0,0.38987535238266,,3.0,6.0,2.0,48.0,11.0,,0.624400019645691,11.0,29.0,3.0,5.0,3.98000001907349
InChI%3D1S%2FC10H12ClN5O3%2Fc11-10-14-8%2812%297-9%2815-10%2916%283-13-7%296-1-4%2818%295%282-17%2919-6%2Fh3-6%2C17-18H%2C1-2H2%2C%28H2%2C12%2C14%2C15%29%2Ft4%3F%2C5-%2C6-%2Fm1%2Fs1,0.0,,,6.0,5.0,0.0,9.0,0.0,,,0.0,5.0,1.01999998092651,1.0,-1.7960000038147
InChI%3D1S%2FC2HCl3%2Fc3-1-2%284%295%2Fh1H,0.0,1.5331392288208,47.5918006896973,12.0,4.0,2.0,20.0,0.0,0.0,1.23819994926453,0.0,11.0,1.01999998092651,4.0,0.52700001001358
InChI%3D1S%2FC3H6N2O2%2Fc4-2-1-7-5-3%282%296%2Fh2H%2C1%2C4H2%2C%28H%2C5%2C6%29%2Ft2-%2Fm1%2Fs1,0.0,1.27938723564148,22.3526000976562,0.0,4.0,0.0,13.0,0.0,2.0,-1.1311000585556,0.0,7.0,1.35000002384186,0.0,-0.0240000002086163
InChI%3D1S%2FC32H40BrN5O5%2Fc1-16%282%2912-24-29%2840%2937-11-7-10-25%2837%2932%2842%2938%2824%2930%2841%2931%2843-32%2C17%283%294%2935-28%2839%2918-13-20-19-8-6-9-22-26%2819%2921%2827%2833%2934-22%2914-23%2820%2936%285%2915-18%2Fh6%2C8-9%2C13%2C16-18%2C23-25%2C34%2C42H%2C7%2C10-12%2C14-15H2%2C1-5H3%2C%28H%2C35%2C39%29%2Ft18-%2C23-%2C24%2B%2C25%3F%2C31-%2C32%2B%2Fm1%2Fs1,0.0,0.235322013497353,126.259002685547,4.0,9.0,3.0,82.0,10.0,,0.485100001096725,6.0,49.0,3.76999998092651,5.0,3.7590000629425
InChI%3D1S%2FC18H19NO2%2Fc1-12-5-4-6-13-15-11-19-10-9-18%2815%2C20%2914-7-2-3-8-16%2814%2921-17%2812%2913%2Fh2-8%2C15%2C19-20H%2C9-11H2%2C1H3%2Ft15-%2C18%2B%2Fm1%2Fs1,0.0,13.2059564590454,50.6963996887207,10.0,4.0,4.0,10.0,0.0,,3.6340000629425,0.0,9.0,1.24000000953674,1.0,4.4520001411438
InChI%3D1S%2FC16H24N2O%2Fc1-3-9-18%2810-4-2%2911-8-13-6-5-7-15-14%2813%2912-16%2819%2917-15%2Fh5-7H%2C3-4%2C8-12H2%2C1-2H3%2C%28H%2C17%2C19%29,0.0,,,9.0,9.0,3.0,43.0,6.0,1.0,,6.0,20.0,2.89000010490417,7.0,3.61100006103516
InChI%3D1S%2FC16H13ClN2O2%2Fc1-18-13-8-7-11%2817%299-14%2813%2919%2816%2821%2910-15%2818%2920%2912-5-3-2-4-6-12%2Fh2-9H%2C10H2%2C1H3,0.0,3.9338755607605,106.148002624512,8.0,18.0,3.0,43.0,17.0,,1.98339998722076,16.0,28.0,2.77999997138977,7.0,2.60599994659424
InChI%3D1S%2FC15H21N3O2%2Fc1-15-7-8-17%283%2913%2815%2918%284%2912-6-5-10%289-11%2812%2915%2920-14%2819%2916-2%2Fh5-6%2C9%2C13H%2C7-8H2%2C1-4H3%2C%28H%2C16%2C19%29%2Ft13-%2C15%2B%2Fm1%2Fs1,0.0,1.294588804245,52.8977012634277,5.0,11.0,0.0,41.0,6.0,,1.13779997825623,6.0,22.0,2.55999994277954,2.0,2.67700004577637
InChI%3D1S%2FC20H29N3O5S%2Fc1-15%2824%2922-9-10-23%2817%2813-22%2912-21-8-7-18%2825%2914-21%2920%2826%2911-16-3-5-19%286-4-16%2929%282%2C27%2928%2Fh3-6%2C17-18%2C25H%2C7-14H2%2C1-2H3%2Ft17-%2C18-%2Fm0%2Fs1,0.0,,,3.0,9.0,,21.0,6.0,,,6.0,11.0,2.23000001907349,3.0,1.09300005435944
InChI%3D1S%2FC23H25F3N2OS%2Fc24-23%2825%2C26%2917-7-8-22-20%2816-17%2918%2819-4-1-2-6-21%2819%2930-22%295-3-9-27-10-12-28%2813-11-27%2914-15-29%2Fh1-2%2C4-8%2C16%2C29H%2C3%2C9-15H2%2Fb18-5%2B,0.0,,,3.0,14.0,3.0,55.0,12.0,,1.32019996643066,12.0,33.0,3.22000002861023,6.0,4.90799999237061
InChI%3D1S%2FC18H24Cl2N2O%2Fc19-16-7-6-14%2811-17%2816%2920%2912-18%2823%2922-10-2-1-5-15%2822%2913-21-8-3-4-9-21%2Fh6-7%2C11%2C15H%2C1-5%2C8-10%2C12-13H2%2Ft15-%2Fm0%2Fs1,0.0,0.00732736010104418,90.8615036010742,3.0,6.0,2.0,47.0,6.0,,-0.0856000036001205,6.0,25.0,2.89000010490417,5.0,2.54399991035461
InChI%3D1S%2FC10H10N4O2S%2Fc11-8-2-4-9%285-3-8%2917%2815%2C16%2914-10-12-6-1-7-13-10%2Fh1-7H%2C11H2%2C%28H%2C12%2C13%2C14%29,0.0,,,4.0,17.0,0.0,27.0,12.0,,,12.0,18.0,1.78999996185303,3.0,0.740000009536743
